15	22709568	22709731	27983
15	22709885	22710085	46416
15	22710095	22710229	43958
15	22711169	22711410	48173
15	22711422	22711543	10253
15	22711587	22711687	13828
15	22711893	22712014	27803
15	22712771	22713007	115308
15	22713072	22713172	31779
15	22713691	22713917	98760
15	22715519	22715640	10043
15	22736226	22736593	123749
15	22738123	22738365	93699
15	22739358	22739480	34678
15	22739519	22739640	61578
15	22739654	22739896	119006
15	22741175	22741297	53340
15	22741546	22741787	75500
15	22742325	22743704	847313
15	22743981	22744083	16815
15	22744205	22744326	31301
15	22744693	22745135	154777
15	22782195	22782345	8765
15	22833476	22833717	2255
15	22835851	22836002	6026
15	22836053	22836206	4098
15	22840200	22840351	6851
15	22841017	22841138	5617
15	22841964	22842235	4248
15	22845697	22845938	19822
15	22846816	22846967	13766
15	22848223	22848344	4808
15	22848816	22849177	23800
15	22850886	22851127	17196
15	22853670	22853911	9931
15	22854979	22855340	16610
15	22861714	22861955	8413
15	22862877	22863148	11285
15	22864156	22864397	15823
15	22866696	22866817	6792
15	22866834	22867075	10506
15	22867425	22867666	18606
15	22868782	22869023	7392
15	22869897	22870018	12813
15	22872387	22872547	12450
15	22873163	22873284	6834
15	22921548	22921716	7375
15	22925689	22926080	16630
15	22928076	22928227	9191
15	22928368	22928520	7125
15	22929653	22929924	14052
15	22933517	22933668	9884
15	22933690	22933931	9372
15	22935850	22935974	9015
15	22939129	22939280	8767
15	22940662	22940906	11472
15	22944979	22945220	4565
15	22946902	22947143	10926
15	22954141	22954412	12128
15	22955055	22955326	9124
15	22956038	22956634	44541
15	22958142	22958383	18219
15	22960749	22960900	5534
15	22962231	22962352	14452
15	22962430	22962558	5641
15	22963693	22963934	35334
15	22969141	22969382	15640
15	22980073	22980194	5807
15	22989977	22990248	10384
15	22991085	22991236	7859
15	22992938	22993172	9419
15	22997741	22997892	6440
15	22998409	22998530	6761
15	22999246	22999637	13033
15	23000048	23000289	28573
15	23002836	23003077	8099
15	23003160	23003261	1230
15	23006100	23006897	26441
15	23012237	23012478	13698
15	23014421	23014542	1539
15	23019766	23019887	6550
15	23021115	23021386	8734
15	23034206	23034320	1091
15	23043578	23043679	1870
15	23044188	23044289	3416
15	23044354	23044454	4680
15	23044689	23044789	10475
15	23044832	23044932	5241
15	23047169	23047270	3263
15	23048117	23048218	3522
15	23048783	23049384	26882
15	23052523	23052794	13717
15	23060798	23060919	4409
15	23062204	23062355	5459
15	23086224	23086441	2333
15	23098342	23098463	15356
15	23105271	23105392	9647
15	23105952	23106071	37332
15	23107175	23107276	11012
15	23108751	23108939	29256
15	23114062	23114163	7424
15	23114189	23114292	15524
15	23128394	23128515	11834
15	23130457	23130644	22038
15	23131798	23132047	20881
15	23138912	23139118	28704
15	23140290	23140430	8003
15	23142428	23142549	13647
15	23145814	23145934	23965
15	23155341	23155462	6894
15	23157832	23158196	54141
15	23194798	23194919	13516
15	23196227	23196348	38110
15	23198471	23198712	13769
15	23200198	23200416	12640
15	23200613	23200790	19404
15	23201488	23201684	29833
15	23205024	23205168	33782
15	23255302	23255423	42569
15	23256996	23257237	52071
15	23257855	23257976	16563
15	23258049	23258170	30907
15	23258300	23258422	41449
15	23259213	23259334	18823
15	23259345	23259586	35544
15	23259612	23259733	44657
15	23259745	23259986	84523
15	23260792	23260913	26200
15	23260936	23261136	42951
15	23261289	23261410	36075
15	23261709	23262568	192116
15	23263231	23263395	30158
15	23263568	23263718	27994
15	23264083	23264204	26566
15	23264503	23265065	82096
15	23265099	23265338	39860
15	23265345	23265588	59173
15	23285292	23285600	43939
15	23286534	23286754	46191
15	23287902	23288163	17222
15	23293216	23293316	26850
15	23293321	23293562	100314
15	23293581	23293748	48762
15	23295540	23295666	30412
15	23295763	23295963	70057
15	23299022	23299121	15210
15	23299627	23299868	63446
15	23299914	23300167	49808
15	23303754	23303995	66123
15	23308514	23308755	14929
15	23309957	23310197	48651
15	23311300	23311577	50377
15	23311618	23311859	56826
15	23312113	23312354	16439
15	23313088	23313330	27867
15	23315973	23316231	47859
15	23316866	23317108	67869
15	23318496	23318737	76852
15	23324998	23325239	88751
15	23325961	23326202	44622
15	23326225	23326701	63682
15	23327141	23327368	66711
15	23329934	23330175	32761
15	23330188	23330667	91044
15	23330872	23331114	95375
15	23333802	23334043	34677
15	23334954	23335111	23920
15	23335421	23335658	58398
15	23336693	23336793	25138
15	23338852	23339028	32532
15	23349563	23349684	42339
15	23356041	23356222	33575
15	23377384	23377519	31282
15	23388398	23388499	48213
15	23390674	23390901	32346
15	23391037	23391138	19370
15	23392484	23392657	20649
15	23399870	23399971	16423
15	23404732	23405174	97246
15	23405541	23405662	30548
15	23406163	23408142	700308
15	23408674	23408915	68750
15	23409164	23409286	38370
15	23410559	23410801	42490
15	23410815	23410936	53864
15	23410975	23411097	22884
15	23412090	23412332	50150
15	23413862	23414013	92237
15	23414089	23414211	30624
15	23435156	23435277	53990
15	23436879	23437105	82922
15	23437625	23437725	23523
15	23437789	23438030	18663
15	23438782	23438903	20014
15	23439110	23439210	55352
15	23439253	23439374	59489
15	23439386	23439627	72923
15	23440567	23440701	47638
15	23440711	23440911	64997
15	23441064	23441227	37643
15	23441485	23441836	95415
15	23442035	23442163	34297
15	23443139	23443303	43402
15	23443476	23443626	1761
15	23443991	23444112	41806
15	23444353	23444569	29687
15	23444627	23444988	54514
15	23444994	23445236	57769
15	23445248	23445490	45607
15	23445507	23445608	8525
15	23445724	23445824	16580
15	23445968	23446068	23118
15	23446725	23446890	4585
15	23448220	23448413	16963
15	23499467	23499588	22262
15	23499707	23499828	20360
15	23500482	23500603	5082
15	23500919	23501160	29869
15	23570537	23570979	163181
15	23571346	23571467	31284
15	23571590	23571692	17237
15	23571968	23573376	263516
15	23573909	23574150	80378
15	23574399	23574521	56207
15	23575799	23576041	103232
15	23576055	23576176	69190
15	23576215	23576337	43045
15	23577330	23577572	63901
15	23579102	23579253	75820
15	23579275	23579397	29104
15	23599955	23600076	47806
15	23601676	23601902	120098
15	23602422	23602522	35555
15	23602586	23602822	95587
15	23603576	23603697	30924
15	23603904	23604004	63037
15	23604047	23604168	57136
15	23604180	23604421	65186
15	23605360	23605494	37920
15	23605504	23605704	63384
15	23605857	23606020	42395
15	23606328	23606644	74393
15	23606843	23606971	38938
15	23607954	23608202	11138
15	23608288	23608438	54673
15	23608809	23608930	19026
15	23609229	23609469	44467
15	23609489	23609790	59005
15	23609824	23610063	39873
15	23610070	23610313	61927
15	23631361	23631461	5259
15	23684651	23685020	48188
15	23685496	23686917	299833
15	23687075	23687316	50450
15	23687564	23687686	28848
15	23688890	23689251	45068
15	23689272	23689393	22034
15	23689571	23689692	14574
15	23690399	23690640	9224
15	23692225	23692346	5998
15	23810910	23813168	164577
15	23820475	23820576	1860
15	23855726	23855827	1917
15	23889088	23892889	229797
15	23931254	23932478	52746
15	24921005	24928594	320466
15	25154453	25154574	7297
15	25200100	25200262	13899
15	25207217	25207368	5012
15	25213040	25213194	12229
15	25219492	25219661	18790
15	25220048	25220148	2737
15	25220459	25220700	15033
15	25221442	25221573	10274
15	25221978	25222219	11671
15	25222842	25223113	11451
15	25223251	25223632	12380
15	25225025	25225266	13043
15	25227086	25227237	2701
15	25230218	25230339	6119
15	25232045	25232166	4164
15	25277543	25277834	20375
15	25287092	25287213	13924
15	25296609	25296730	10586
15	25299342	25299463	10967
15	25301992	25302142	14027
15	25304671	25304792	13251
15	25307465	25307586	11508
15	25310159	25310280	12576
15	25312920	25313041	13526
15	25315564	25315686	13313
15	25318239	25318360	10920
15	25319250	25319371	3538
15	25321060	25321181	8153
15	25322182	25322303	6213
15	25324189	25324310	9009
15	25325273	25325394	12480
15	25326276	25326397	11526
15	25326418	25326539	15535
15	25327672	25328020	48456
15	25328487	25328840	41372
15	25330310	25330431	17902
15	25330516	25330637	12507
15	25331658	25331779	11623
15	25332793	25332914	12634
15	25333935	25334056	12442
15	25335054	25335175	13346
15	25336917	25337038	11429
15	25337107	25337524	50140
15	25339168	25339289	9476
15	25342794	25342915	7260
15	25344632	25344753	7634
15	25346676	25346827	4404
15	25349772	25349893	8974
15	25351617	25351768	7633
15	25415849	25415970	6800
15	25417761	25417882	7333
15	25420053	25420174	11963
15	25421957	25422079	8746
15	25423864	25423985	13221
15	25425623	25425744	8534
15	25427511	25427632	6359
15	25429432	25429553	5604
15	25430757	25430878	10428
15	25432661	25432782	12225
15	25434540	25434661	11441
15	25436542	25436663	14786
15	25438447	25438568	13635
15	25440046	25440167	9729
15	25442701	25442822	12198
15	25444574	25444695	8504
15	25446449	25446570	9559
15	25448353	25448474	10077
15	25449483	25449604	8559
15	25451388	25451509	12681
15	25453208	25453329	11468
15	25455044	25455165	11018
15	25456922	25457043	6768
15	25460667	25460788	6951
15	25463743	25463864	7828
15	25468372	25468493	5282
15	25470329	25470450	8346
15	25472235	25472356	5908
15	25474093	25474214	5808
15	25475964	25476085	7881
15	25477513	25477634	8877
15	25479373	25479494	12443
15	25481211	25481332	13246
15	25483112	25483233	4135
15	25484964	25485085	9396
15	25486872	25486993	6474
15	25488740	25488861	11954
15	25490604	25490725	7312
15	25492471	25492592	9778
15	25494324	25494445	10771
15	25495985	25496106	9599
15	25514906	25515027	4755
15	25523461	25523582	12846
15	25584274	25584465	5959
15	25585182	25585423	12580
15	25599475	25599596	4218
15	25599631	25599872	8439
15	25600999	25601240	8099
15	25601819	25602060	7976
15	25605480	25605721	11430
15	25615674	25616995	62123
15	25620579	25620940	18904
15	25650547	25650678	3446
15	25652187	25652308	6691
15	25653719	25653840	5949
15	25654183	25654304	4339
15	25683635	25683767	0
15	25924176	25924276	1943
15	25924335	25925164	26058
15	25925210	25925481	14181
15	25925917	25926071	14140
15	25926089	25926240	8564
15	25928381	25928652	4268
15	25932761	25933032	13691
15	25936838	25936959	7895
15	25939918	25940309	24149
15	25947003	25947274	23347
15	25953034	25953305	9906
15	25953334	25953457	8398
15	25958803	25959404	83897
15	25961852	25962093	14724
15	25963286	25963557	37116
15	25966748	25967109	29906
15	25968951	25969222	8727
15	25971063	25971283	9619
15	25972268	25972423	6612
15	25981154	25981305	11679
15	26026116	26026387	12127
15	26093592	26093692	1594
15	26107777	26108258	25938
15	26147482	26147723	8390
15	26260465	26260706	8990
15	26788742	26788965	9061
15	26789039	26789140	4488
15	26789400	26789501	4537
15	26789982	26790083	4866
15	26790216	26790317	2959
15	26790407	26790508	2596
15	26790585	26790686	4003
15	26790899	26791000	1874
15	26791088	26791189	2584
15	26791320	26791421	2070
15	26791425	26791767	20328
15	26792557	26792658	2260
15	26792746	26792847	3580
15	26792929	26793291	14231
15	26805989	26806380	35687
15	26812682	26812923	7058
15	26825413	26825654	4671
15	26828458	26828579	5416
15	26866449	26866691	7039
15	26874087	26874187	3116
15	27011083	27011183	3399
15	27017521	27017642	4976
15	27017812	27017933	10801
15	27018014	27018173	0
15	27018770	27018891	789
15	27061476	27061597	3542
15	27114377	27114498	8228
15	27125932	27126176	12160
15	27128234	27128406	6279
15	27128469	27128714	9676
15	27159929	27160050	6628
15	27182282	27182523	15758
15	27184344	27184599	8829
15	27185017	27185267	18273
15	27188346	27188587	10853
15	27193049	27193410	10856
15	27193433	27193704	12592
15	27216647	27216768	188
15	27222101	27222342	7837
15	27271873	27271994	7088
15	27272697	27272797	10320
15	27567584	27567685	2659
15	27571884	27572245	18772
15	27573932	27574053	10110
15	27574153	27574253	6221
15	27586089	27586210	14220
15	27725353	27725454	6516
15	27725743	27725984	8110
15	27765072	27765313	9300
15	27772555	27772796	24725
15	27773047	27773168	1895
15	27775747	27775868	9197
15	27777705	27778066	49479
15	27890429	27890550	22429
15	28000514	28000635	6815
15	28081728	28081828	1593
15	28090060	28090211	6448
15	28096483	28096634	7453
15	28116290	28116414	6029
15	28116947	28117098	2614
15	28171215	28171456	5068
15	28195621	28195742	2190
15	28196892	28197048	6072
15	28200241	28200392	6317
15	28202656	28202927	13164
15	28211780	28212000	9503
15	28228408	28228679	24166
15	28230150	28230391	3732
15	28231699	28231820	4281
15	28234688	28234839	6252
15	28235666	28235817	2766
15	28259877	28260118	7668
15	28261229	28261350	4976
15	28263471	28263742	10754
15	28267621	28267742	2101
15	28269928	28270079	6641
15	28272959	28273230	13695
15	28277168	28277319	4125
15	28326784	28327030	2456
15	28356434	28356724	21875
15	28356863	28357224	23747
15	28358201	28358442	13014
15	28358680	28358834	5348
15	28359731	28359972	13819
15	28360565	28360697	8735
15	28361756	28362027	12494
15	28362078	28362639	26464
15	28366442	28366593	8179
15	28369160	28369401	5928
15	28370094	28370365	14870
15	28375257	28375498	12234
15	28375603	28375754	4709
15	28377205	28377446	17417
15	28377736	28378007	8228
15	28380609	28380850	11065
15	28386525	28386796	21166
15	28386813	28387054	13359
15	28387340	28387581	27254
15	28387914	28388155	13743
15	28388956	28389421	12882
15	28389763	28390004	13483
15	28391373	28391500	9380
15	28397778	28398019	8847
15	28408184	28408455	9357
15	28412811	28413022	10474
15	28413523	28413764	13364
15	28414594	28414835	14734
15	28419531	28419776	27679
15	28420608	28420849	44355
15	28421508	28421779	39419
15	28421782	28421933	10190
15	28422033	28422304	13161
15	28422548	28422669	4916
15	28423953	28424224	9109
15	28424237	28424388	3507
15	28427537	28427668	6279
15	28431659	28431930	25148
15	28436077	28436216	9825
15	28436246	28436400	4312
15	28437080	28437321	7450
15	28441309	28441550	87104
15	28441569	28441725	28282
15	28443465	28443706	44583
15	28443709	28443950	72042
15	28446589	28446710	11415
15	28447205	28447806	57812
15	28451335	28451576	54866
15	28456098	28456339	40143
15	28457538	28457779	38406
15	28458878	28459128	41500
15	28459168	28459439	39335
15	28459753	28459994	32831
15	28460729	28460977	38941
15	28463604	28463845	28000
15	28465572	28465814	61615
15	28467146	28467387	50739
15	28473338	28473579	55868
15	28474295	28474536	35993
15	28474552	28475028	76282
15	28475458	28475685	66445
15	28478268	28478509	72323
15	28478522	28478995	162085
15	28479201	28479443	125216
15	28482062	28482304	30737
15	28483214	28483373	20161
15	28483681	28483952	70169
15	28490998	28491239	4576
15	28491814	28492085	8982
15	28493668	28493909	9864
15	28499423	28499694	19997
15	28500958	28501473	46011
15	28502185	28502426	34891
15	28505868	28506139	20345
15	28508008	28508369	36789
15	28510754	28510887	9349
15	28510920	28511161	16798
15	28513565	28513806	7645
15	28514336	28514607	7907
15	28515776	28516047	38219
15	28517325	28517566	25278
15	28518030	28518160	27134
15	28519393	28519634	11100
15	28520009	28520161	3690
15	28525202	28525443	12263
15	28537979	28538220	48264
15	28544483	28544724	28777
15	28560816	28560937	7612
15	28566482	28566603	17365
15	28593858	28594300	135664
15	28594667	28594788	26421
15	28595289	28597226	758155
15	28597759	28598000	73632
15	28598249	28598371	57428
15	28599649	28599891	114874
15	28599905	28600026	67835
15	28600065	28600187	79676
15	28601181	28601423	100213
15	28602953	28603104	63661
15	28603162	28603283	3836
15	28623870	28623991	58101
15	28625591	28625817	109644
15	28626337	28626437	39584
15	28626501	28626737	116017
15	28627493	28627614	19516
15	28627821	28627921	55832
15	28627964	28628085	59880
15	28628097	28628338	85935
15	28629277	28629411	23236
15	28629421	28629621	47845
15	28629774	28629937	67159
15	28630231	28630568	82752
15	28630767	28630895	29862
15	28631874	28632038	51617
15	28632211	28632332	19450
15	28632732	28632853	42927
15	28633152	28633273	19998
15	28633374	28633735	135528
15	28633741	28633983	64657
15	28633995	28634241	87631
15	28634254	28634355	13872
15	28634471	28634571	23513
15	28634715	28634815	25525
15	28650063	28650184	13142
15	28751764	28751885	32165
15	28767685	28767931	75783
15	28767943	28768185	62102
15	28768191	28768552	135519
15	28768653	28768774	27195
15	28769073	28769194	60581
15	28769594	28769715	24086
15	28769889	28770052	54639
15	28771031	28771159	48119
15	28771358	28771695	99710
15	28771988	28772151	63716
15	28772304	28772504	56178
15	28772514	28772648	38638
15	28773587	28773828	82725
15	28773840	28773961	56221
15	28774005	28774105	57617
15	28774311	28774432	20925
15	28775188	28775424	120703
15	28775489	28775589	41292
15	28776108	28776334	44104
15	28777934	28778055	59333
15	28798658	28798780	31418
15	28798820	28798971	84267
15	28800501	28800743	93861
15	28801736	28801858	35283
15	28801897	28802018	62820
15	28802032	28802274	101415
15	28803545	28803667	41893
15	28803916	28804157	69306
15	28804694	28806631	853367
15	28807132	28807253	28137
15	28807620	28808062	126011
15	28810858	28810958	11213
15	28820174	28820347	23317
15	28821693	28821794	17440
15	28821930	28822157	20461
15	28824343	28824544	58994
15	28835297	28835450	14819
15	28857201	28857382	20154
15	28863733	28863854	41789
15	28874411	28874587	15215
15	28876646	28876746	24659
15	28877782	28878018	77059
15	28878328	28878485	19846
15	28878689	28878931	8306
15	28881618	28881860	93356
15	28882065	28882544	85413
15	28882557	28882798	33760
15	28885364	28885591	54080
15	28886031	28886507	50697
15	28886530	28886771	21532
15	28887493	28887734	80699
15	28893998	28894239	50397
15	28895627	28895869	65708
15	28896504	28896762	47411
15	28899389	28899637	35150
15	28900371	28900612	13751
15	28900618	28900859	5927
15	28900900	28901177	16730
15	28902281	28902522	28425
15	28903719	28903960	21561
15	28908474	28908715	61531
15	28912294	28912609	22843
15	28912654	28912895	15578
15	28913402	28913501	5617
15	28916579	28916680	35145
15	28916684	28916785	36955
15	28916876	28917002	30628
15	28918797	28918963	16092
15	28918982	28919223	88730
15	28924347	28924447	2548
15	28924516	28924777	6424
15	28925918	28926139	38965
15	28927224	28927400	21943
15	28929625	28929726	4312
15	28947066	28947309	60617
15	28947359	28947555	26608
15	28947589	28947891	56111
15	28947910	28948150	40382
15	28948449	28948570	16514
15	28948935	28949085	46869
15	28949259	28949422	30077
15	28950078	28950937	218822
15	28951244	28951365	38145
15	28951517	28951652	35676
15	28951741	28951862	24207
15	28952827	28953068	54815
15	28953080	28953201	38919
15	28953227	28953468	74182
15	28953479	28953600	23279
15	28954391	28954513	49410
15	28954643	28954764	35171
15	28954837	28954958	16672
15	28955571	28955812	75006
15	28957384	28957505	43783
15	28982728	28983076	887
15	28986255	28986402	37684
15	28989848	28990045	34149
15	28990740	28990917	26685
15	28991119	28991295	12480
15	28992817	28993058	11985
15	28995182	28995303	37622
15	28996612	28996733	10280
15	29034304	29034668	53223
15	29037053	29037174	7339
15	29046576	29046696	23519
15	29049961	29050082	10118
15	29052121	29052221	8589
15	29053393	29053598	28984
15	29060492	29060796	31465
15	29061898	29062084	27929
15	29064035	29064156	11512
15	29078421	29078524	13707
15	29083804	29083904	16701
15	29346051	29347048	66191
15	29363209	29363330	8558
15	29367072	29367223	6302
15	29368214	29368335	12207
15	29385229	29385470	9557
15	29386437	29386558	12975
15	29390674	29390795	6691
15	29393773	29394141	15175
15	29397550	29397791	14404
15	29398764	29399035	7845
15	29400381	29400778	13720
15	29406027	29406268	12048
15	29409209	29409360	13678
15	29410335	29410435	7340
15	29415518	29415879	43168
15	29416865	29416986	1147
15	29418400	29418761	18996
15	29420968	29421089	4047
15	29428515	29428756	11183
15	29429195	29429436	14327
15	29443869	29444110	16810
15	29488572	29488813	7500
15	29525933	29526033	16983
15	29526401	29527089	87976
15	29544571	29544683	1505
15	29560622	29560723	1777
15	29560971	29562034	36175
15	29672671	29672771	4828
15	29673956	29674057	4246
15	29683412	29683513	3012
15	29844315	29844416	3602
15	29862708	29862928	0
15	29992400	29992536	9401
15	29992567	29992790	8040
15	29993005	29993105	8760
15	29993257	29993358	6310
15	29993432	29993604	8426
15	29993754	29993905	8576
15	29996316	29996557	8943
15	29997719	29997960	5920
15	30000700	30001301	24245
15	30002998	30003239	17132
15	30008777	30009052	20173
15	30010176	30010332	8993
15	30010424	30011385	81421
15	30011919	30012280	22133
15	30012525	30012922	19758
15	30018571	30018693	6107
15	30018968	30019209	10141
15	30020120	30020241	3889
15	30024593	30024744	3521
15	30024805	30025046	5087
15	30025286	30025527	10501
15	30026468	30026596	11701
15	30029421	30029662	14304
15	30033525	30033650	2334
15	30034794	30035035	15379
15	30053264	30053535	13684
15	30053766	30054007	12060
15	30054528	30054651	3016
15	30058395	30058786	29365
15	30064256	30064379	5904
15	30065397	30065617	10343
15	30070102	30070223	4348
15	30092815	30092936	4505
15	30112687	30112808	3019
15	30114156	30114277	85
15	30337368	30337519	6964
15	30375218	30375339	49095
15	30376004	30376105	9006
15	30376912	30377093	40508
15	30377760	30377881	18918
15	30377954	30378075	39781
15	30378206	30378327	49594
15	30379118	30379236	24466
15	30379310	30379552	79833
15	30379578	30379699	55315
15	30379711	30380217	79334
15	30380935	30381036	16076
15	30381135	30381269	14678
15	30381421	30381542	39272
15	30381849	30382591	157941
15	30383377	30383541	41492
15	30383714	30383864	24133
15	30384229	30384350	39467
15	30384649	30385211	116735
15	30385245	30385484	40718
15	30385491	30385734	57696
15	30392379	30392479	15184
15	30393164	30393378	34924
15	30394123	30394249	59174
15	30396109	30396211	43401
15	30402496	30402616	27081
15	30406092	30406218	2475
15	30409067	30409211	9829
15	30419865	30419987	19437
15	30423305	30423471	49621
15	30427314	30427435	49562
15	30428100	30428201	20781
15	30429007	30429248	89621
15	30429858	30429979	29616
15	30430052	30430173	40981
15	30430304	30430425	50033
15	30431229	30431330	7691
15	30431410	30431652	81626
15	30431678	30431799	54361
15	30431811	30432317	83468
15	30433037	30433138	24463
15	30433237	30433371	33485
15	30433523	30433644	25286
15	30433951	30434810	189888
15	30435469	30435590	19933
15	30435785	30435935	30857
15	30436300	30436421	27040
15	30436720	30436961	23734
15	30436980	30437279	68682
15	30437314	30437552	63760
15	30437559	30437802	59403
15	30443718	30443819	8460
15	30444490	30444730	23342
15	30445465	30445611	41698
15	30446135	30446313	30014
15	30491461	30491582	17383
15	30502610	30503055	36712
15	30516402	30516523	16568
15	30517090	30517211	18273
15	30653513	30653614	16862
15	30654453	30655055	69572
15	30659611	30659740	12750
15	30663282	30663404	13268
15	30664325	30664567	21347
15	30665143	30665384	44024
15	30669211	30669332	36938
15	30670258	30670358	20569
15	30672484	30672629	6994
15	30675476	30675603	20441
15	30679077	30679197	25696
15	30685454	30685556	30527
15	30687402	30687528	23969
15	30688273	30688487	35227
15	30689172	30689272	16767
15	30695909	30696152	60700
15	30696160	30696399	38063
15	30696433	30696995	83747
15	30697294	30697415	19078
15	30697780	30697930	19129
15	30698104	30698267	16538
15	30698924	30699288	51528
